11.93,-0.71,-2.8
12.09,-0.27,-2.87
12.35,-0.51,-2.74
12.28,-0.53,-2.9
12.31,-0.21,-2.75
12.2,-0.94,-2.82
12.23,0.05,-2.7
12.56,-0.85,-2.91
12.12,-0.2,-3
12.35,-0.39,-3.13
12.77,-0.68,-2.69
12.86,-0.06,-2.74
12.51,-0.91,-2.93
12.24,-0.07,-2.75
12.39,-0.57,-2.31
12.49,-0.53,-2.43
12.83,-0.14,-3.25
12.66,-0.75,-2.67
12.55,-0.24,-2.79
12.75,-0.49,-2.52
12.35,-0.58,-2.32
12.44,-0.35,-2.77
12.39,-0.71,-3.24
12.39,-0.26,-3.11
11.98,-0.46,-3.16
12.05,-0.56,-2.77
12.43,-0.4,-2.82
12.53,-0.73,-3.37
11.99,-0.2,-3.22
11.66,-0.66,-2.89
12.36,-0.5,-2.88
12.5,-0.5,-3.03
12.48,-0.61,-2.71
12.11,-0.4,-2.94
12.2,-0.61,-3.05
12.34,-0.34,-2.94
12.79,-0.51,-2.86
12.15,-0.51,-2.82
12.24,-0.51,-2.93
12.49,-0.61,-3.03
12.31,-0.39,-3
11.96,-0.64,-2.67
12.34,-0.52,-2.8
12.51,-0.39,-2.68
12.47,-0.63,-2.55
12.55,-0.33,-3.1
12.87,-0.55,-3.15
13.02,-0.48,-2.76
12.85,-0.4,-2.62
12.39,-0.71,-2.71
12.03,-0.31,-2.98
12.95,-0.61,-2.8
12.39,-0.47,-2.9
11.93,-0.44,-2.99
12.17,-0.66,-2.98
12.45,-0.38,-2.81
12.55,-0.55,-3.06
12.13,-0.66,-2.96
12.07,-0.47,-2.68
12.31,-0.48,-2.95
12.7,-0.53,-2.96
12.58,-0.4,-2.86
12.29,-0.55,-3.07
12.15,-0.47,-3.18
12.48,-0.64,-2.87
12.29,-0.56,-2.84
12.38,-0.43,-2.78
11.88,-0.54,-3.04
12.41,-0.44,-3.19
12.59,-0.66,-3.04
12.32,-0.35,-2.68
12.25,-0.7,-2.73
12.37,-0.5,-2.86
12.06,-0.41,-3.04
12.35,-0.85,-2.71
12.27,-0.14,-2.76
12.31,-0.78,-2.73
12.31,-0.39,-2.92
12.62,-0.37,-2.89
12.94,-0.59,-3.02
12.88,-0.28,-3.2
12.57,-0.66,-2.78
12.64,-0.42,-2.72
12.42,-0.62,-2.64
12.01,-0.51,-2.86
12.57,-0.49,-3.07
12.34,-0.61,-2.75
12.72,-0.42,-3.16
12.51,-0.7,-2.78
12.6,-0.32,-2.73
12.08,-0.63,-2.94
12.23,-0.55,-2.83
12.13,-0.52,-3.11
12.85,-0.52,-2.72
12.5,-0.45,-2.89
12.09,-0.57,-3
11.93,-0.43,-3.16
12.48,-0.6,-2.72
12.51,-0.44,-2.79
12.57,-0.57,-2.9
12.19,-0.58,-3.15
12.78,-0.4,-2.98
12.45,-0.62,-2.98
11.91,-0.48,-2.9
12.15,-0.51,-2.73
12.63,-0.6,-2.68
12.1,-0.5,-2.84
12.51,-0.58,-2.63
12.8,-0.39,-2.93
12.72,-0.49,-2.87
12.84,-0.47,-2.93
12.95,-0.51,-2.86
12.57,-0.49,-2.37
12.24,-0.55,-2.66
12.45,-0.58,-3.01
12.73,-0.6,-3.09
12.41,-0.36,-2.91
11.99,-0.75,-2.56
12.12,-0.6,-2.82
12.47,-0.72,-3.11
12.51,-0.68,-2.98
12.2,-0.62,-3.02
12.33,-0.72,-2.92
12.36,-0.68,-3.12
12.52,-0.69,-2.81
12.09,-0.84,-2.61
12.19,-0.69,-2.62
12.54,-0.64,-2.87
12.79,-0.66,-2.79
12.32,-0.55,-2.86
12.77,-0.59,-2.51
13.26,-0.45,-2.36
12.96,-0.48,-2.84
12.65,-0.56,-2.93
12.61,-0.48,-2.81
12.73,-0.46,-2.77
12.41,-0.47,-2.56
12.28,-0.78,-2.41
12.41,-0.44,-2.59
12.63,-0.54,-2.84
12.5,-0.65,-2.83
12.53,-0.46,-2.86
12.94,-0.76,-3.04
12.37,-0.5,-3.12
12.13,-0.58,-2.81
11.97,-0.68,-2.95
12.62,-0.6,-2.73
11.85,-0.58,-2.95
12.28,-0.65,-3
12.35,-0.6,-3.11
12.62,-0.42,-2.87
12.45,-0.79,-2.83
12.44,-0.47,-2.88
12.59,-0.73,-2.9
12.73,-0.62,-2.84
12.49,-0.49,-2.86
12.31,-0.73,-2.72
12.73,-0.46,-2.69
12.68,-0.81,-2.82
12.97,-0.61,-3.08
12.4,-0.75,-2.6
12.63,-0.84,-2.54
12.5,-0.8,-3
12.64,-0.93,-2.85
12.56,-0.86,-3.17
12.3,-0.99,-2.85
12.39,-0.95,-2.73
11.98,-1.07,-2.95
12.38,-1,-2.67
12.54,-0.97,-3.13
12.45,-1.1,-3.05
11.98,-0.83,-3.25
11.89,-1.12,-2.75
12.44,-1.13,-2.98
12.38,-0.99,-2.73
12.38,-0.95,-2.5
12.27,-1.1,-2.59
12.36,-0.91,-2.86
12.59,-0.82,-3.2
12.59,-0.95,-3.09
12.15,-0.92,-2.88
12.68,-0.8,-3.16
12.54,-1.06,-3.23
12.29,-0.8,-3.11
12.92,-0.83,-2.81
13.16,-0.76,-2.77
12.62,-1,-2.87
12.55,-0.74,-3.23
12.85,-0.89,-2.78
12.76,-0.84,-2.82
12.7,-0.71,-2.9
12.68,-0.89,-2.78
12.52,-0.79,-2.82
12.93,-0.52,-2.93
12.61,-0.96,-3.01
12.14,-0.88,-2.81
12.47,-0.6,-3.06
12.83,-0.84,-3.06
12.3,-0.55,-3.03
12.4,-0.9,-2.87
12.67,-0.65,-2.87
12.12,-0.59,-2.85
12.23,-0.94,-2.84
12.13,-0.64,-3.09
12.76,-0.52,-2.85
13.36,-0.65,-3.46
12.43,-0.62,-2.76
12.66,-0.57,-2.76
12.64,-0.66,-2.82
12.94,-0.38,-3.13
12.6,-0.57,-2.68
12.04,-0.59,-2.9
12.35,-0.54,-2.5
12.41,-0.63,-3.1
12.37,-0.47,-2.78
12.7,-0.52,-2.87
12.35,-0.65,-2.48
12.84,-0.47,-3.12
12.58,-0.71,-2.83
12.2,-0.29,-2.97
12.17,-0.7,-3.03
12.54,-0.35,-2.92
12.87,-0.51,-2.96
12.57,-0.62,-2.81
12.14,-0.32,-2.6
12.02,-0.69,-2.7
12.51,-0.34,-3.12
12.46,-0.55,-3.05
12.2,-0.44,-2.93
12.5,-0.45,-2.97
12.18,-0.42,-3.11
12.39,-0.51,-2.88
12.26,-0.58,-2.77
12.45,-0.33,-2.64
12.51,-0.69,-2.81
12.34,-0.31,-2.92
12.39,-0.55,-2.89
12.49,-0.35,-3.21
12.25,-0.36,-2.75
12.66,-0.4,-2.79
12.38,-0.38,-3.03
12.53,-0.31,-3.12
12.15,-0.43,-2.69
12.13,-0.37,-2.79
12.54,-0.43,-2.98
12.54,-0.35,-3.07
12.57,-0.35,-2.78
12.34,-0.41,-2.72
12.38,-0.33,-2.82
12.47,-0.44,-2.62
12.57,-0.28,-2.99
12.57,-0.32,-2.7
12.36,-0.43,-3.05
11.9,-0.28,-2.63
12.48,-0.4,-2.89
12.29,-0.2,-3.02
12.67,-0.45,-2.97
12.15,-0.25,-2.77
12.91,-0.28,-2.85
12.15,-0.44,-2.85
12.46,-0.18,-3
12.23,-0.49,-2.77
12.47,-0.28,-2.95
12.17,-0.35,-2.55
12.86,-0.29,-2.71
12.52,-0.38,-2.94
12.27,-0.27,-3.07
12.09,-0.4,-2.81
12.7,-0.37,-2.95
12.38,-0.46,-2.56
12.47,-0.39,-2.98
12.5,-0.41,-2.82
12.5,-0.37,-2.97
12.41,-0.38,-3
12.55,-0.45,-2.63
11.97,-0.43,-3.13
12.31,-0.6,-2.73
11.93,-0.38,-2.98
12.31,-0.73,-2.71
12.49,-0.73,-3.15
11.83,-0.97,-2.68
12.01,-0.91,-3.08
12.37,-1.1,-2.7
12.54,-1.01,-3.16
12.32,-1.21,-2.52
12.26,-0.92,-3.12
12.5,-1.18,-2.73
12.35,-1.05,-3.03
12.31,-1.14,-2.69
12.4,-1.16,-2.79
12.51,-1.17,-3.04
12.01,-1.29,-2.71
12.51,-1.14,-2.88
12.34,-1.21,-2.89
12.46,-1.27,-2.92
12.39,-1.22,-2.57
11.97,-1.29,-2.96
12.67,-1.27,-2.82
12.34,-1.34,-2.78
12.65,-1.33,-3.16
12.16,-1.33,-2.78
12.16,-1.31,-2.81
12.4,-1.34,-2.82
12.34,-1.27,-2.97
12.47,-1.35,-2.86
12.35,-1.32,-2.85
12.33,-1.4,-2.97
12.51,-1.39,-2.96
12.33,-1.42,-2.85
12.31,-1.34,-2.75
12.57,-1.48,-3.14
12.22,-1.47,-2.7
12.54,-1.31,-2.96
12.34,-1.43,-2.97
12.55,-1.45,-2.9
12.17,-1.44,-2.9
12.47,-1.49,-2.81
12.44,-1.53,-2.96
12.43,-1.32,-2.94
12.44,-1.56,-3
12.38,-1.54,-2.53
12.1,-1.42,-2.86
12.58,-1.61,-3.1
12.44,-1.55,-2.96
12.5,-1.5,-2.8
12.39,-1.62,-2.94
12.38,-1.61,-3.11
12.53,-1.53,-2.87
12.15,-1.68,-2.85
12.54,-1.63,-2.91
12.77,-1.61,-2.83
12.48,-1.73,-2.9
12.54,-1.65,-2.78
12.46,-1.67,-2.9
12.74,-1.72,-2.7
12.49,-1.65,-2.87
12.1,-1.84,-2.99
12.56,-1.7,-3.1
12.44,-1.69,-2.99
12.31,-1.75,-2.75
12.49,-1.83,-2.82
12.55,-1.81,-2.94
12.68,-1.77,-2.94
12.31,-1.86,-2.79
12.43,-1.88,-2.88
12.49,-1.94,-2.96
12.44,-1.94,-3
12.31,-1.92,-2.93
12.42,-1.94,-2.91
12.54,-1.95,-2.88
12.43,-1.95,-2.94
12.49,-1.92,-2.92
12.45,-1.76,-2.86
12.37,-1.73,-2.9
12.57,-1.62,-2.93
12.49,-1.55,-2.87
12.37,-1.53,-2.82
12.47,-1.47,-2.89
12.43,-1.47,-2.94
12.44,-1.37,-2.85
12.49,-1.28,-2.86
12.39,-1.14,-2.87
12.36,-1.11,-2.92
12.37,-0.92,-2.87
12.54,-0.92,-2.94
12.52,-1,-2.84
12.53,-1.03,-2.96
12.37,-1.08,-2.9
12.39,-1.13,-2.89
12.52,-1.1,-2.9
12.4,-1.04,-2.86
12.45,-1.1,-2.92
12.39,-1.02,-2.86
12.45,-1.08,-2.91
12.4,-1.07,-2.85
12.42,-1.04,-2.92
12.43,-1.07,-2.9
12.39,-1.06,-2.88
12.41,-1.1,-2.91
12.42,-1.1,-2.93
12.42,-1.13,-2.9
12.45,-1.09,-2.94
12.44,-1.1,-2.86
12.42,-1.15,-2.92
12.45,-1.18,-2.87
12.44,-1.19,-2.93
12.44,-1.23,-2.87
12.44,-1.25,-2.9
12.43,-1.28,-2.92
12.42,-1.29,-2.92
12.45,-1.37,-2.88
12.44,-1.39,-2.88
12.42,-1.4,-2.93
12.38,-1.05,-2.94
12.34,0.01,-2.9
12.6,-0.46,-2.92
12.23,-0.95,-2.96
12.07,-0.46,-2.95
12.49,-0.43,-2.91
12.49,-0.76,-2.94
12.3,-0.54,-2.89
12.41,-0.48,-2.92
12.46,-0.65,-2.93
12.42,-0.57,-2.91
12.39,-0.49,-2.94
12.4,-0.59,-2.94
12.39,-0.56,-2.94
12.4,-0.53,-2.89
12.4,-0.6,-2.88
12.35,-0.55,-2.91
12.48,-0.55,-2.86
12.47,-0.55,-2.89
12.37,-0.54,-2.94
12.42,-0.56,-2.86
12.4,-0.56,-2.94
12.42,-0.54,-2.94
12.4,-0.57,-2.94
12.39,-0.55,-2.95
12.38,-0.56,-2.95
12.38,-0.56,-2.9
12.42,-0.55,-2.92
12.42,-0.56,-2.93
12.38,-0.55,-2.87
12.4,-0.56,-2.9
12.44,-0.55,-2.87
12.4,-0.56,-2.93
12.4,-0.57,-2.91
12.39,-0.56,-2.9
12.4,-0.55,-2.9
12.38,-0.56,-2.9
12.4,-0.54,-2.98
12.43,-0.55,-2.93
12.39,-0.57,-2.87
12.42,-0.55,-2.89
12.42,-0.54,-2.9
12.43,-0.56,-2.89
12.41,-0.57,-2.9
12.4,-0.56,-2.9
12.4,-0.56,-2.92
12.43,-0.56,-2.92
12.39,-0.57,-2.98
12.37,-0.56,-2.94
12.41,-0.57,-2.93
12.43,-0.55,-2.9
12.39,-0.58,-2.92
12.39,-0.55,-2.88
12.43,-0.55,-2.9
12.42,-0.57,-2.93
12.38,-0.55,-2.88
12.41,-0.57,-2.94
12.42,-0.56,-2.89
12.4,-0.56,-2.9
12.41,-0.55,-2.91
12.4,-0.57,-2.93
12.4,-0.56,-2.94
12.4,-0.57,-2.93
12.4,-0.57,-2.91
12.39,-0.56,-2.93
12.4,-0.57,-2.94
12.38,-0.55,-2.92
12.43,-0.56,-2.89
12.42,-0.56,-2.87
12.38,-0.56,-2.92
12.42,-0.56,-2.93
12.39,-0.58,-2.92
12.37,-0.55,-2.91
12.41,-0.57,-2.92
12.38,-0.56,-2.88
12.4,-0.56,-2.93
12.42,-0.55,-2.9
12.44,-0.55,-2.95
12.4,-0.57,-2.91
12.41,-0.57,-2.89
12.41,-0.57,-2.92
12.4,-0.56,-2.89
12.4,-0.54,-2.91
12.4,-0.57,-2.92
12.42,-0.55,-2.95
12.41,-0.56,-2.92
12.39,-0.56,-2.91
12.4,-0.57,-2.9
12.44,-0.55,-2.9
12.4,-0.56,-2.91
12.41,-0.56,-2.89
12.4,-0.57,-2.91
12.41,-0.57,-2.94
12.39,-0.57,-2.91
12.43,-0.57,-2.92
12.41,-0.56,-2.95
12.4,-0.56,-2.9
12.41,-0.56,-2.95
12.4,-0.57,-2.93
12.41,-0.55,-2.9
12.4,-0.55,-2.92
12.4,-0.56,-2.93
12.41,-0.55,-2.92
12.42,-0.55,-2.91
12.4,-0.55,-2.9
12.4,-0.57,-2.92
12.4,-0.57,-2.89
12.43,-0.55,-2.92
12.41,-0.54,-2.92
12.42,-0.57,-2.93
12.43,-0.56,-2.95
12.4,-0.53,-2.91
12.38,-0.56,-2.9
12.4,-0.56,-2.93
12.42,-0.55,-2.93
12.4,-0.56,-2.9
12.41,-0.57,-2.91
12.41,-0.55,-2.92
12.41,-0.56,-2.92
12.41,-0.56,-2.9
12.43,-0.55,-2.9
12.41,-0.56,-2.94
12.41,-0.55,-2.93
12.39,-0.56,-2.93
12.41,-0.56,-2.9
12.42,-0.55,-2.87
12.42,-0.57,-2.91
12.39,-0.56,-2.95
12.41,-0.54,-2.92
12.39,-0.57,-2.92
12.4,-0.58,-2.91
12.41,-0.56,-2.94
12.43,-0.53,-2.93
12.38,-0.54,-2.9
12.4,-0.56,-2.92
12.41,-0.57,-2.92
12.39,-0.55,-2.9
12.41,-0.55,-2.92
12.4,-0.55,-2.93
12.4,-0.55,-2.94
12.39,-0.56,-2.94
12.39,-0.58,-2.93
12.39,-0.55,-2.93
12.4,-0.55,-2.92
12.41,-0.56,-2.96
12.4,-0.57,-2.93
12.39,-0.55,-2.9
12.4,-0.56,-2.91
12.39,-0.55,-2.94
12.42,-0.56,-2.9
12.42,-0.57,-2.9
12.4,-0.54,-2.89
12.42,-0.55,-2.91
12.42,-0.57,-2.93
12.42,-0.56,-2.92
12.42,-0.56,-2.9
12.42,-0.55,-2.9
12.39,-0.57,-2.93
12.41,-0.55,-2.95
12.4,-0.56,-2.92
12.4,-0.56,-2.95
12.42,-0.57,-2.92
12.43,-0.56,-2.94
12.4,-0.55,-2.91
12.39,-0.59,-2.93
12.39,-0.57,-2.9
12.4,-0.54,-2.91
12.4,-0.54,-2.93
12.4,-0.57,-2.87
12.42,-0.56,-2.93
12.39,-0.57,-2.89
12.42,-0.55,-2.93
12.4,-0.57,-2.95
12.4,-0.56,-2.9
12.4,-0.57,-2.92
12.42,-0.55,-2.92
12.4,-0.55,-2.92
12.41,-0.57,-2.91
12.41,-0.56,-2.92
12.39,-0.56,-2.92
12.42,-0.56,-2.91
12.43,-0.57,-2.93
12.4,-0.56,-2.92
12.4,-0.57,-2.93
12.42,-0.57,-2.93
12.41,-0.56,-2.92
12.41,-0.54,-2.91
12.43,-0.57,-2.93
12.4,-0.56,-2.95
12.41,-0.56,-2.9
12.41,-0.56,-2.93
12.38,-0.56,-2.92
12.4,-0.55,-2.93
12.39,-0.56,-2.89
12.43,-0.54,-2.94
12.43,-0.55,-2.93
12.39,-0.56,-2.93
12.41,-0.55,-2.94
12.41,-0.56,-2.94
12.38,-0.55,-2.96
12.44,-0.56,-2.94
12.39,-0.54,-2.93
12.41,-0.56,-2.93
12.39,-0.56,-2.9
12.38,-0.56,-2.92
12.38,-0.56,-2.93
12.41,-0.54,-2.89
12.42,-0.56,-2.93
12.38,-0.56,-2.9
12.43,-0.56,-2.93
12.38,-0.56,-2.9
12.42,-0.56,-2.94
12.4,-0.57,-2.95
12.44,-0.56,-2.95
12.37,-0.56,-2.94
12.41,-0.56,-2.92
12.4,-0.57,-2.91
12.39,-0.57,-2.96
12.37,-0.56,-2.91
12.45,-0.54,-2.91
12.37,-0.57,-2.93
12.42,-0.54,-2.93
12.4,-0.57,-2.92
12.4,-0.56,-2.93
12.4,-0.55,-2.89
12.47,-0.55,-2.95
12.37,-0.55,-2.92
12.4,-0.57,-2.88
12.39,-0.57,-2.91
12.43,-0.56,-2.9
12.65,-0.49,-2.83
12.58,-0.56,-2.94
12.39,-0.54,-2.9
12.42,-0.57,-2.89
12.41,-0.57,-2.94
12.42,-0.55,-2.95
12.42,-0.54,-2.93
12.39,-0.57,-2.92
12.41,-0.55,-2.93
12.4,-0.56,-2.91
12.42,-0.57,-2.95
12.41,-0.55,-2.93
12.41,-0.56,-2.93
12.42,-0.55,-2.88
12.41,-0.57,-2.89
12.39,-0.57,-2.91
12.38,-0.57,-2.93
12.39,-0.56,-2.9
12.4,-0.59,-2.92
12.4,-0.57,-2.93
12.38,-0.57,-2.9
12.41,-0.57,-2.93
12.39,-0.55,-2.88
12.38,-0.55,-2.9
12.4,-0.56,-2.92
12.42,-0.57,-2.88
12.41,-0.55,-2.92
12.41,-0.54,-2.92
12.4,-0.57,-2.91
12.41,-0.57,-2.94
12.41,-0.55,-2.92
12.41,-0.56,-2.95
12.45,-0.57,-2.89
12.4,-0.51,-2.93
12.4,-0.48,-2.89
12.34,-0.47,-2.87
12.46,-0.42,-2.95
12.4,-0.27,-2.94
12.38,-0.06,-2.9
12.27,0.15,-2.93
12.36,0.17,-2.93
12.36,0.37,-2.95
12.38,0.4,-2.93
12.39,0.45,-2.93
12.33,0.51,-2.92
12.4,0.56,-2.94
12.41,0.62,-2.97
12.3,0.63,-2.92
12.33,0.59,-2.88
12.4,0.65,-2.98
12.4,0.65,-2.91
12.35,0.65,-2.95
12.3,0.58,-2.87
12.41,0.67,-2.94
12.33,0.7,-2.93
12.34,0.65,-2.91
12.43,0.66,-2.94
12.26,0.7,-3.01
12.38,0.67,-2.88
12.41,0.65,-2.96
12.29,0.62,-2.89
12.36,0.67,-2.91
12.34,0.63,-2.91
12.37,0.62,-2.88
12.33,0.61,-2.97
12.45,0.67,-2.94
12.35,0.65,-2.91
12.35,0.64,-2.87
12.38,0.65,-2.83
12.21,0.64,-3.03
12.41,0.68,-2.98
12.41,0.68,-2.92
12.37,0.63,-2.92
12.33,0.65,-2.95
12.15,0.64,-2.91
12.4,0.69,-2.96
12.37,0.69,-2.98
12.3,0.59,-2.9
12.31,0.69,-2.93
12.23,0.63,-2.95
12.49,0.64,-3.07
12.37,0.59,-2.8
12.36,0.62,-2.87
12.27,0.63,-2.97
12.75,0.67,-3
12.41,0.66,-2.97
12.2,0.66,-2.93
12.22,0.59,-2.97
12.54,0.67,-2.82
12.54,0.74,-2.78
12.16,0.61,-2.9
12.33,0.63,-3.06
12.5,0.65,-2.8
12.2,0.6,-2.86
12.39,0.63,-3.22
12.53,0.72,-2.93
11.8,0.53,-2.89
12.53,0.67,-3.08
12.32,0.69,-3.05
12.24,0.63,-2.85
12.44,0.67,-2.94
12.54,0.56,-2.95
12.2,0.52,-3
12.43,0.59,-2.93
12.32,0.57,-2.71
12.54,0.47,-2.93
12.6,0.63,-3.1
12.01,0.49,-2.95
12.56,0.59,-2.99
12.42,0.47,-3.01
12.35,0.44,-2.84
12.44,0.5,-2.81
12.11,0.36,-2.64
12.77,0.5,-3.26
12.11,0.34,-2.75
12.35,0.37,-3.07
12.42,0.33,-2.9
12.4,0.39,-2.67
12.79,0.4,-2.94
12.24,0.39,-2.88
12.2,0.41,-2.91
12.61,0.32,-2.81
12.59,0.34,-3.14
12.04,0.24,-2.68
12.39,0.19,-3.04
12.39,0,-2.67
12.46,0.16,-2.96
12.55,-0.03,-2.87
12.64,0.2,-2.85
12.35,-0.24,-2.65
11.87,0.14,-3.12
12.25,-0.27,-2.87
12.7,0.08,-3.05
11.79,-0.2,-2.84
12.23,-0.15,-2.88
11.81,-0.01,-3.01
12.27,-0.19,-3.13
12.18,0.03,-3.07
12.8,-0.23,-2.83
11.99,-0.22,-2.74
12.2,0.03,-2.94
12.35,-0.42,-2.87
11.95,0.02,-2.83
12.76,-0.33,-3.06
12.43,-0.07,-2.84
12.2,-0.23,-3.17
12.59,-0.29,-2.43
12.74,-0.15,-2.92
11.95,-0.46,-2.97
12.88,-0.09,-2.9
12.66,-0.37,-2.87
12.36,-0.19,-2.99
11.73,-0.4,-2.82
12.69,-0.23,-2.87
12.26,-0.35,-3.03
12.2,-0.3,-2.94
12.51,-0.35,-2.97
11.85,-0.4,-2.73
12,-0.37,-3.08
12.39,-0.39,-2.8
12.52,-0.35,-3.1
12.47,-0.32,-2.85
12.7,-0.3,-2.8
12.29,-0.45,-2.66
12.17,-0.23,-2.94
12.73,-0.64,-2.8
12.51,-0.11,-3.07
12.03,-0.45,-3.08
11.97,-0.47,-3.02
12.42,-0.3,-3.07
12.91,-0.49,-2.93
12.43,-0.23,-2.91
11.98,-0.49,-2.79
12.61,-0.31,-2.89
12.83,-0.49,-3.01
13.12,-0.42,-2.59
12.37,-0.47,-2.68
12.34,-0.65,-2.46
12.49,-0.28,-3
12.25,-0.83,-2.81
12.33,-0.33,-2.83
12.29,-0.61,-2.94
12.29,-0.42,-3.12
12.24,-0.69,-2.92
11.84,-0.4,-3.07
12.83,-0.81,-3.16
12.38,-0.33,-3.04
12.28,-0.44,-2.81
12.7,-0.75,-2.78
12.47,-0.28,-2.82
12.53,-0.68,-2.84
12.57,-0.66,-2.95
12.68,-0.32,-2.72
13.3,-0.68,-2.56
12.72,-0.44,-2.7
11.94,-0.54,-2.96
12.18,-0.51,-2.85
13.15,-0.57,-3.04
12.15,-0.58,-2.99
12.68,-0.64,-2.9
12.36,-0.53,-3
12.31,-0.54,-2.81
12.29,-0.65,-2.74
12.19,-0.49,-2.72
12.32,-0.7,-2.76
12.35,-0.66,-2.64
12.08,-0.47,-3.07
12.6,-0.82,-2.63
12.59,-0.34,-2.82
12.1,-0.58,-2.67
12.67,-0.61,-3.04
12.2,-0.5,-3.12
12.03,-0.62,-2.99
12.21,-0.54,-3.03
11.9,-0.65,-2.89
11.97,-0.77,-2.91
12.65,-0.51,-2.75
12.41,-0.66,-2.78
12.65,-0.5,-3.05
12.39,-0.7,-2.86
12.39,-0.42,-3
12.03,-0.7,-2.65
12.7,-0.5,-2.94
12.44,-0.65,-2.93
12.26,-0.35,-3.22
13.13,-0.57,-3.04
12.28,-0.52,-2.83
13.06,-0.68,-2.83
12.73,-0.66,-3.07
12.69,-0.49,-2.91
12.78,-0.75,-2.83
12.37,-0.5,-2.84
13.06,-0.72,-3.03
12.87,-0.47,-3.03
12.62,-0.49,-2.88
12.61,-0.72,-2.83
12.24,-0.41,-2.65
12.9,-0.75,-2.98
12.54,-0.58,-2.74
12.64,-0.44,-3
12.28,-0.74,-2.73
12.25,-0.55,-2.88
12.01,-0.72,-2.66
12.2,-0.58,-2.99
12.96,-0.47,-2.89
12.59,-0.84,-3.09
12.59,-0.43,-2.88
12.23,-0.79,-2.98
11.79,-0.52,-2.91
12.9,-0.8,-3.14
12.33,-0.61,-2.93
12.61,-0.64,-2.97
12.76,-0.64,-2.51
12.82,-0.5,-2.53
12.42,-0.65,-2.78
12.46,-0.54,-2.9
12.75,-0.58,-2.98
12.51,-0.67,-2.91
12.76,-0.5,-2.79
12.19,-0.72,-3.04
12.07,-0.57,-2.97
12.38,-0.67,-3.03
11.89,-0.69,-2.77
12.52,-0.69,-3.2
12,-0.61,-2.84
12.04,-0.7,-2.99
11.96,-0.68,-3.03
12.15,-0.5,-3.16
12.44,-0.69,-3.02
12.24,-0.58,-3.09
12.34,-0.55,-2.82
12.45,-0.72,-2.66
12.39,-0.45,-2.94
12.35,-0.69,-2.89
12.29,-0.66,-2.78
12.59,-0.61,-2.76
12.19,-0.62,-2.76
12.96,-0.52,-2.85
12.67,-0.6,-2.94
12.39,-0.68,-2.93
12.7,-0.57,-3.13
12.3,-0.61,-2.95
12.88,-0.55,-3.04
12.74,-0.71,-2.83
12.75,-0.51,-3.01
12.58,-0.79,-2.74
12.47,-0.45,-2.93
12.52,-0.72,-3.04
12.23,-0.72,-2.9
12.67,-0.35,-3.14
12.57,-0.76,-3.04
12.62,-0.57,-2.96
12.38,-0.57,-2.77
12.5,-0.68,-2.77
12.88,-0.6,-2.49
11.89,-0.58,-2.81
12.53,-0.6,-3.17
12.03,-0.85,-2.94
12.02,-0.52,-2.61
12.56,-0.74,-2.7
12.92,-0.45,-2.94
12.71,-0.55,-3.07
12.03,-0.73,-2.85
12.09,-0.56,-2.9
12.13,-0.9,-2.64
12.45,-0.55,-2.97
12.35,-0.6,-3.07
12.49,-0.59,-2.88
13.11,-0.46,-2.77
12.55,-0.65,-2.46
12.39,-0.39,-2.8
12.58,-0.72,-3.11
12.15,-0.67,-2.86
12.63,-0.44,-3.22
12.64,-0.76,-2.8
12.85,-0.35,-2.83
12.23,-0.76,-2.8
12.48,-0.48,-2.81
12.41,-0.82,-2.85
12.28,-0.49,-2.89
13.09,-0.72,-3.39
12.37,-0.41,-3
12.58,-0.56,-2.9
12.91,-0.59,-3.03
12.98,-0.57,-3.11
12.61,-0.6,-2.9
12.31,-0.63,-2.99
12.78,-0.61,-2.85
12.57,-0.75,-2.61
13.28,-0.42,-2.62
12.94,-0.61,-2.66
12.5,-0.7,-2.48
12.62,-0.6,-2.75
12.6,-0.67,-2.56
12.86,-0.43,-2.75
12.49,-0.66,-2.88
12.64,-0.61,-2.85
12.37,-0.72,-2.98
12.47,-0.65,-2.84
12.6,-0.66,-3
12.32,-0.67,-3.1
12.63,-0.66,-3.16
12.52,-0.51,-2.99
12.46,-0.62,-2.86
12.37,-0.6,-2.75
12.51,-0.71,-2.76
12.99,-0.61,-2.96
12.36,-0.55,-2.85
12.53,-0.47,-2.71
13.01,-0.76,-2.69
12.37,-0.5,-2.59
12.69,-0.63,-3.19
12.53,-0.57,-3
12.83,-0.58,-2.93
12.37,-0.59,-3
12.4,-0.61,-2.96
12.28,-0.69,-2.91
12.05,-0.66,-2.95
12.6,-0.65,-3.02
12.54,-0.67,-2.78
12.8,-0.4,-2.9
12.04,-0.68,-2.85
12.41,-0.42,-2.84
12.42,-0.83,-2.87
12.03,-0.55,-3.2
12.48,-0.61,-3.01
12.54,-0.64,-2.84
12.76,-0.45,-3.18
12.64,-0.66,-3.09
12.44,-0.67,-2.91
12.43,-0.55,-3.08
12.37,-0.65,-2.96
12.71,-0.49,-2.89
12.17,-0.79,-3.03
12.48,-0.48,-2.76
12.44,-0.77,-3.06
12.13,-0.64,-2.95
12.23,-0.58,-3
12.34,-0.52,-2.91
12.73,-0.7,-2.82
12.25,-0.57,-2.99
12.29,-0.59,-3.07
12.6,-0.7,-2.93
12.06,-0.62,-2.61
12.51,-0.69,-3.08
12.51,-0.67,-2.9
12.6,-0.44,-2.71
